Cal1,Cal2,Cal3,Cal4,Cal5,Cal6,Cal7,Cal8,Cal9,Cal10,Cal11,Cal12,Cal13,Cal14,Cal15,Cal16,Cal17,Cal18,Cal19,Cal20,Cal21,Cal22
6.755345966897548,6.754901855902975,6.754520744812643,6.754027979606805,6.75406176949263,6.75385345762734,6.7545121879545285,6.755109015052944,6.754428094629846,6.75489605194669,6.754582788876372,6.754846713730685,6.754137177684855,6.753998675839309,6.754172446589956,6.753895755474811,6.754304870989338,6.754260541106098,6.753736566005616,6.754200545034479,6.75389462655329,6.753215508621036
6.761785748484926,6.761339053044736,6.760961305016457,6.760471161795744,6.760505645250913,6.76029753354673,6.760955274720335,6.761548364434693,6.760870082072528,6.761335680318326,6.7610222896429,6.76128635965637,6.76058102234884,6.760442089718093,6.760616950682789,6.7603396106912195,6.760744772070636,6.760696039404246,6.760172649671567,6.760637817138842,6.760336223250107,6.759658110842232
6.7682280536913755,6.767778783705397,6.767404386586828,6.766916856686014,6.7669520289934635,6.766744126079348,6.767400874302164,6.767990235273869,6.767314592776521,6.767777835495124,6.767464315105931,6.76772853187879,6.7670273766654985,6.766888014046567,6.767063958574659,6.766785980203417,6.76718719728483,6.767134075861044,6.766611272877562,6.767077619782373,6.766780335196766,6.766103231285419
6.7746728822852065,6.774221047637798,6.773849989295486,6.773365064060799,6.7734009205129775,6.773193234997529,6.773848986483634,6.774434627343052,6.773761626506825,6.774222517239475,6.773908865032115,6.774173230162348,6.773476240422328,6.773336448608679,6.773513470064215,6.773234863783197,6.773632146398973,6.773574650230508,6.773052435370602,6.773519952724699,6.773226962175767,6.772550869721971
6.781120234034732,6.7806658445947825,6.780298112914162,6.779815783703286,6.779852319602155,6.779644860073612,6.780299611048375,6.780881540414818,6.780211183028437,6.780669725313769,6.780355939188097,6.780620454271448,6.779927613406825,6.779787393188376,6.779965484950104,6.7796862612023565,6.780079619180113,6.780017762266657,6.779496136897692,6.779964815725449,6.779676103969602,6.77900102592327
6.787570108708261,6.787113174329185,6.786748757214589,6.786269015396658,6.786306226053694,6.786099001079928,6.7867527477800085,6.787330974261745,6.786663262106362,6.7871194594803965,6.786805537340529,6.78707020397049,6.786381495406489,6.786240847569603,6.786420003030973,6.78614017223269,6.786529615395305,6.786463411723512,6.7859423772058385,6.786412208544245,6.786127760360773,6.785453699660692
6.794022506074107,6.793563036593846,6.793201921968497,6.792724758924103,6.792762639660294,6.79255565778882,6.793208396462159,6.793782928656413,6.793117863505596,6.793571719501747,6.793257659256057,6.793522479023879,6.792837886208817,6.792696811536309,6.79287702410547,6.792596596645993,6.7929821348116,6.792911598355093,6.792391156042043,6.792862130940717,6.7925819311317746,6.791908890705618
6.8004774259005805,6.800015431141606,6.799657606947617,6.799183014068802,6.7992215602146535,6.79901482997262,6.79966655687845,6.800237403371399,6.79957498699114,6.800026505140211,6.7997123047013295,6.799977279196016,6.79929678560131,6.7991552848724375,6.799336547972243,6.799055534214059,6.799437177196048,6.799362321915418,6.79884247315331,6.799314582674489,6.7990386160651015,6.798366598829425
6.806934867955996,6.806470357725305,6.806115811923685,6.805643780613945,6.805682987509471,6.805476517403667,6.80612722881251,6.80669439817928,6.806034632327994,6.806483816158179,6.806169473442997,6.8064346042513035,6.805758193371463,6.805616267361938,6.805798574429939,6.805516984708685,6.805894742315704,6.805815582158507,6.805296328286643,6.805769563505187,6.805497814943255,6.8048268238034915
6.813394832008662,6.812927816097783,6.812576536668427,6.812107058342715,6.8121469213374475,6.811940719854295,6.81259041204796,6.813153912852633,6.812496799281158,6.812943652318042,6.812629165247707,6.812894453954144,6.8122221093067745,6.812079758788755,6.812263103277207,6.8119809479016675,6.812354829937616,6.812271378838381,6.811752721189048,6.81222707319244,6.81195952754873,6.811289565399197
6.819857317826892,6.819387806011881,6.8190397809535765,6.818572847038295,6.818613361491279,6.818407437096843,6.819056106368426,6.81961594716404,6.818961487615631,6.819406013382188,6.819091379882107,6.819356828068941,6.818688533194746,6.818545758936838,6.818730134312693,6.818447423564801,6.818817439828838,6.818729711709059,6.818211651607526,6.818687111495872,6.81842375366402,6.817754823387919
6.826322325178995,6.825850327220434,6.825505544550866,6.825041146483874,6.825082307763664,6.824876668903646,6.825524311557532,6.826080500886075,6.825428697096414,6.825870899113007,6.825556117112846,6.825821726360096,6.8251574648228726,6.82501426759013,6.825199667335046,6.824916411469879,6.825282571756421,6.825190580524557,6.824673119289082,6.8251496781751095,6.824890493071627,6.824222597541037
6.832789853833285,6.832315379476287,6.831973827232026,6.831511956462633,6.8315537599473055,6.83134841504704,6.831995027398903,6.8325475737913175,6.8318984274885075,6.83233830927289,6.832023376706572,6.832289148592013,6.831628903978654,6.83148528453258,6.831671702142914,6.831387911388697,6.831750225487416,6.8316539850389,6.831137123980721,6.831614772989779,6.831359745554047,6.830692887629928
6.839259903558073,6.838782962532275,6.838444628768787,6.837985276757762,6.8380277178348985,6.837822675299362,6.8384682536761625,6.839017165652345,6.8383706785569105,6.838808243624229,6.838493158429933,6.8387590945290935,6.838102850449586,6.837958809548133,6.838146238534944,6.837861923093053,6.8382204007888765,6.838119925006104,6.8376036654294445,6.838082395699508,6.837831510893774,6.837165693425971
6.845732474121671,6.845253076141241,6.844917948932882,6.844461107152444,6.8445041812191425,6.844299449432948,6.844943990172936,6.845489276241736,6.844845450066623,6.845280701929411,6.844965462049579,6.84523156393574,6.84457930402317,6.844434842420738,6.8446232763097825,6.84433844635474,6.844693097427851,6.84458840018019,6.844072743382259,6.84455254606392,6.844305788873306,6.843641014700547
6.852207565292391,6.851725720056023,6.851393787496042,6.8509394474298615,6.8509831498927385,6.8507787372201365,6.851422236672848,6.8519639053320684,6.851322741782646,6.851755683950828,6.851440287332158,6.851706556576356,6.851058264486903,6.8509133829343405,6.851102815266078,6.850817480945555,6.851168315171394,6.851059410315177,6.850544357586169,6.851025223842643,6.850782579275142,6.85011885122503
6.858685176838542,6.858200894029462,6.857872144229999,6.857420297373205,6.857464623648385,6.85726053843326,6.857902992959523,6.85844105269592,6.857802553469977,6.8582331894508695,6.857917634044317,6.8581840722153435,6.8575397316282825,6.857394430872886,6.857584855202478,6.857299026637292,6.8576460537865565,6.857532955165084,6.857018507788176,6.857500428795304,6.857261881881777,6.856599202770803
6.865165308528437,6.864678597814397,6.864353018906483,6.863903656765654,6.863948602278778,6.8637448528446585,6.864386258816586,6.864920718105869,6.864284884893617,6.864713218191924,6.864397501952706,6.8646641106171025,6.864023705234807,6.863877986020321,6.864069395917633,6.863783083201746,6.864126313040388,6.864009034483931,6.863495193735284,6.863978160681528,6.863743696475708,6.863082069109241
6.871647960130389,6.871158831163668,6.870836411297227,6.870389525390398,6.870435085576619,6.8702316802266665,6.870872034027658,6.871402901334491,6.870769735818566,6.871195769936387,6.870879890823973,6.87114667154604,6.870510185093974,6.870364048160595,6.870556437210187,6.870269650410712,6.8706090926999455,6.870487648025737,6.8699744151744975,6.870458419260943,6.870228022839433,6.869567450011725
6.878133131412709,6.877641593830114,6.8773223211739625,6.876877903030621,6.876924073334606,6.876721020351621,6.877360318376369,6.877887602154368,6.877257106009825,6.877680844446644,6.8773648004247665,6.877631754766556,6.876999170993284,6.876852617077652,6.877045978878789,6.876758728035987,6.877094392532274,6.876968795544522,6.876456171852821,6.876941204293172,6.876714860755446,6.8760553452496325
6.884620822143708,6.884126885566573,6.883810748308419,6.883368789469507,6.883415565345437,6.883212872991858,6.883851111646341,6.884374820338075,6.883746995232393,6.884168441485084,6.883852230521733,6.884119360043053,6.8834906627202335,6.883343692555439,6.883538020722087,6.8832503158493665,6.88358221230443,6.883452476794306,6.882940463517258,6.883426515537845,6.883204210006247,6.882545754594341
6.891111032091698,6.890614706125888,6.890301692472331,6.8898621844902435,6.889909561401813,6.889707237919715,6.890344413621197,6.890864555658191,6.890239403251271,6.8906585608141,6.8903421808815235,6.890609487139935,6.8899846600623205,6.889837274377903,6.890032562538727,6.889744413622645,6.890072551783462,6.8899386915291085,6.8894272899148135,6.8899143527545865,6.889696070374333,6.88903867781723
6.897603761024989,6.897105055260897,6.896795153437429,6.896358087876012,6.896406061296432,6.896204114907528,6.896840224084564,6.897356807887294,6.896734329831456,6.897151202196083,6.896834651270786,6.897102135821603,6.896481162807043,6.89633336232899,6.89652960412736,6.896241021127616,6.896565410736423,6.896427439502949,6.89591665079249,6.896404715703022,6.896190441642197,6.89553411468968
6.904099008711895,6.90359793272444,6.903291130975442,6.90285649941,6.902905064821992,6.902703503727632,6.903338542820066,6.903851576797961,6.903231774737952,6.903646365393421,6.903329641456167,6.903597305852461,6.9029801707419,6.9028319561926486,6.90302914528663,6.9027401381360765,6.903060788930367,6.902918720469845,6.902408545897292,6.9028976041427805,6.90268732359234,6.902032064983065
6.910596774920726,6.910093338269357,6.909789624858104,6.909357418875395,6.909406571771192,6.909205404152366,6.909839369611325,6.910348862162772,6.909731737735756,6.910144050168503,6.909827151204317,6.910094996996912,6.90948168365439,6.909333055752823,6.909531185815188,6.909241764419821,6.909558686132342,6.909412534183819,6.908902974976223,6.909393017833485,6.909186716007258,6.908532528468768
6.917097059419795,6.916591271648488,6.916290634857146,6.915860846055378,6.915910581936731,6.915709815954063,6.916342704241971,6.916848663754301,6.916234218589868,6.916644256283721,6.916327180281883,6.916595209019354,6.915985701332012,6.9158366607934605,6.916035725511681,6.915745899750648,6.916059102109401,6.915908880398888,6.915399937776288,6.915890956534763,6.915688618669446,6.915035504918164
6.923599861977413,6.923091732614671,6.922794160744298,6.922366780733136,6.922417095111309,6.922216738905064,6.922848546495623,6.923350981345131,6.92273921706529,6.923146983501466,6.922829728455514,6.923097941684195,6.92249222356226,6.922342771098509,6.922542764174755,6.922252543900349,6.922562036628596,6.922407758869073,6.921899434044488,6.9223914200062415,6.922193031361402,6.921540994102634
6.93010518236189,6.929594720920746,6.929300202291295,6.928875222691853,6.928926111087623,6.928726172777702,6.929356896155907,6.929855814707836,6.9292467329270195,6.929652231584129,6.929334795491859,6.929603194755834,6.929001250132637,6.928851386451913,6.929052301603058,6.92876169664072,6.929067489456978,6.928909169348393,6.928401463527831,6.928894408007546,6.928699953865624,6.928048995793555
6.9366130203415395,6.936100236319554,6.935808759269866,6.9353861717147165,6.935437629658374,6.935238117344314,6.935867753006449,6.936363163614997,6.935756765940058,6.936160000294095,6.935842381157565,6.936110967998675,6.9355127808306385,6.935362506637621,6.935564337595237,6.935273357743557,6.9355754603616,6.935413111590868,6.934906025973318,6.935399920298302,6.935209385964607,6.934559509762306
6.9431233756846735,6.942608278563934,6.942319831451742,6.9418996275849105,6.94195165061626,6.941752572377236,6.942381116830874,6.94287302783919,6.942269315869406,6.942670289393757,6.942352485219281,6.9426212611771225,6.942026815443764,6.941876131439578,6.942078871949942,6.941787526980654,6.9420859491095115,6.941919585350516,6.9414131211279555,6.941907956638138,6.94172132744085,6.941072535780266
6.949636248159603,6.949118847406726,6.948833418608654,6.94841559008562,6.94846817375398,6.948269537648806,6.948896987412803,6.949385407152992,6.948784382480062,6.9491830986455065,6.948865107443657,6.949134074055576,6.948543353759511,6.948392260641732,6.9485959044658205,6.948304204123811,6.948598955467766,6.948428590381359,6.947922748738746,6.9484185167866785,6.948235778076848,6.947588073618813
6.956151637534638,6.955631942600769,6.955349520512336,6.9549340590000295,6.954987198864231,6.954789012931361,6.955415364535864,6.955900301328983,6.955301965537026,6.955698427811733,6.955380247597339,6.9556494063984395,6.955062395565378,6.95491089402803,6.9551154349415185,6.954823388944817,6.955114479203415,6.954940126437415,6.954434908552693,6.954931600503552,6.954752737655098,6.954106123049327
6.962669543578091,6.962147563898903,6.96186813693452,6.961455034111325,6.961508725739715,6.961310997997233,6.96193624798368,6.962417710139739,6.961822064805299,6.962216276654825,6.9618979054469765,6.9621672579701155,6.961583940648863,6.961432031382418,6.961637463175685,6.961345081215471,6.961632520083508,6.961454193272704,6.960949600316799,6.961447207548382,6.961272205958097,6.960626683843183
6.969189966058276,6.968665711053967,6.968389267646933,6.9679785152026925,6.968032754173129,6.967835492618764,6.968459637539875,6.96893763335784,6.968344680049878,6.968736644937174,6.968418080759218,6.968687628535005,6.968107988797464,6.9679556724888405,6.968161988966967,6.967869280707567,6.968153077875099,6.967970790641244,6.9674668237780715,6.967965337680795,6.967794182768344,6.9671497557717625
6.975712904743501,6.9751863838188015,6.974912912421311,6.974504502057316,6.974559283957172,6.974362496568285,6.974985532988076,6.975460070755863,6.9748698110357665,6.975259532421171,6.974940773300711,6.975210517857512,6.974634539798681,6.974481817131247,6.974689012114012,6.974395987192901,6.974676152345239,6.974489918297057,6.973986578683512,6.974485990660419,6.974318667868332,6.9736753386064425
6.98223835940208,6.981709581946247,6.981439071029382,6.981032994458381,6.981088314884543,6.980892009618138,6.981513934111906,6.981985022106388,6.981397457527964,6.981784938869203,6.981465982838106,6.981735925702039,6.98116359344001,6.981010465093584,6.981218532415468,6.980925200443267,6.981201743260981,6.981011575994161,6.980508864780124,6.98100916624688,6.980845661040561,6.9802034321186035
6.988766329802323,6.988235305189142,6.98796774324288,6.987563992189073,6.98761984674794,6.987424031540655,6.988044840694987,6.988512487181988,6.987927619291468,6.988312864043663,6.987993709138048,6.988263851832988,6.987695149508948,6.987541616159795,6.987750549669982,6.987456920230463,6.987729850389375,6.987535763486576,6.987033681814914,6.987534864199803,6.9873751620675275,6.986734036079623
6.9952968157125435,6.994763553300325,6.994498928833536,6.994097495032576,6.994153879340063,6.993958562108174,6.994578252520949,6.995042465755245,6.9944602960912805,6.99484330770694,6.994523951967189,6.994794296014763,6.994229207792996,6.99407527011383,6.9942850636762035,6.993991146326282,6.994260473497471,6.994062480528319,6.9935610295348845,6.994063084278816,6.9939071707317275,6.993267150260878
7.001829816901052,7.001294326032639,7.001032627573081,7.000633502772077,7.0006904124536105,7.000495601093033,7.0011141693734125,7.001574957598737,7.000995487692402,7.001376269621425,7.001056711092176,7.001327258011765,7.000765768079652,7.000611426739633,7.000822074232779,7.00052787850252,7.000793612352324,7.000591726873415,7.0000909076870395,7.000593826243543,7.000441686815658,6.999802774433747
7.008365333136159,7.00782762313892,7.007568839233246,7.0071720151907595,7.007229445881283,7.007035148267566,7.007652591036003,7.0081099624850385,7.00753319385983,7.007911749549508,7.007591986279657,7.007862737588398,7.007304830156413,7.007150085821155,7.0073615811383565,7.007067116530971,7.007329266720984,7.0071235022758795,7.0066233160183815,7.007127089853613,7.006978710101817,7.006340908369611
7.014903364186178,7.014363444372011,7.014107563585763,7.01371303207181,7.013770979415776,7.013577203404111,7.014193517292345,7.014647480186731,7.014073414358567,7.014449747253577,7.01412977729628,7.014400734509063,7.013846393810777,7.013691247142338,7.013903584191583,7.013608860183432,7.013867436370504,7.013657806489732,7.0131582542759165,7.0136628748686505,7.013518240372699,7.012881551839848
7.02144390981942,7.020901789484748,7.020648800402365,7.020256553198412,7.0203150128497915,7.020121766275002,7.020736947926062,7.021187510476391,7.020616148953611,7.020990262496023,7.020670083908694,7.020941248538162,7.020390458830243,7.02023491048713,7.020448083191106,7.020153109231699,7.020408121067933,7.0201946392689925,7.019695722206647,7.020201181048282,7.020060277410802,7.019424704615835
7.027986969804197,7.027442658229973,7.02719254945478,7.0268025783537515,7.026861545976026,7.02666883665258,7.02728288272078,7.0277300531265965,7.027161397409962,7.027533295039239,7.027212905883547,7.0274842794401,7.02693702500231,7.0267810756394775,7.026995077935575,7.026699863447565,7.026951320580324,7.026734000367682,7.026235719557578,7.026742008152133,7.0266048209986245,7.02597036646895
7.034532543908819,7.033986050360528,7.033738810514742,7.033351107321015,7.033410578587181,7.033218414309176,7.0338313214601245,7.0342751079099255,7.033709159492621,7.034078844645612,7.03375824298749,7.0340298269792765,7.033486092114475,7.03332974238333,7.033544568223635,7.033249122602826,7.033497034674729,7.033275889539818,7.032778246075713,7.0332853559398325,7.033151870918661,7.032518537170574
7.0410806319015995,7.040531965629248,7.040287583353983,7.039902139883387,7.039962110475953,7.039770499017131,7.040382263927717,7.040822674598956,7.040259434966587,7.040626911077535,7.040306094987168,7.040577890920098,7.040037659954236,7.03988091050263,7.040096553853936,7.039800886469278,7.0400452631182,7.039820306539421,7.039323301508056,7.039831224171004,7.039701426953409,7.039069216492084
7.04763123355085,7.047080403788976,7.046838867744234,7.046455675824052,7.046516141435043,7.046325090548778,7.046935709907184,7.047372752966266,7.046812223596861,7.047177494097394,7.04685646164923,7.047128471026963,7.0465917283090915,7.046434579781326,7.046651034625126,7.046355154818716,7.046596005677788,7.046367251120511,7.0458708856016115,7.046379612605275,7.046253488885368,7.045622404204859
7.054184348624879,7.053631364592548,7.053392663457224,7.0530117149261935,7.053072671257147,7.052882188676455,7.053491659182152,7.053925342784432,7.053367525148443,7.053730593467581,7.053409342740326,7.053681567064278,7.05314829696654,7.052990750003364,7.05320801033585,7.052911927422936,7.053149262120547,7.052916723037106,7.052420998103382,7.0529305210022715,7.052808056497031,7.052178100080278
7.060739976892001,7.060184847792808,7.059948970264688,7.059570256973,7.059631699734966,7.059441793172499,7.060050111536241,7.060480443826035,7.059925339386331,7.060286208950488,7.059964738027104,7.060237178796442,7.059707365714079,7.059549420952691,7.059767480784758,7.0594712040537315,7.0597050322135235,7.059468722043228,7.058973638760372,7.05948394912162,7.059365129570896,7.0587363038897175
7.0672981181205285,7.066740853142592,7.066507787938355,7.066131301747656,7.066193226661198,7.0660039038092455,7.066611066753079,7.067038055863652,7.066485666075527,7.066844340308503,7.06652264727621,7.06679530598786,7.066268934339208,7.066110592413255,7.0663294457704975,7.0660329844829,7.0662633157237735,7.066023247892893,7.065528807319586,7.066039896722946,7.065924707889461,7.065297015404558
7.073858772078771,7.073299380394744,7.073069116249957,7.072694849033345,7.072757251828543,7.072568520359032,7.073174524616289,7.073598178669858,7.07304850498103,7.073404987304016,7.073083070254296,7.073355948402932,7.072833002629425,7.072674264169,7.072893905091714,7.072597268482236,7.072824112418347,7.072580300340124,7.072086503528027,7.072598363565877,7.072486791235224,7.071860234396177
7.080421938535041,7.0798604293021,7.079632954971228,7.079260898613255,7.079323775029698,7.079135642594192,7.079740484909496,7.080160812017234,7.079613855867839,7.079968149699418,7.079646006728009,7.079919105806064,7.0793995703722254,7.079240436003873,7.0794608585470575,7.079164055823533,7.079387422064296,7.079139879138939,7.0786467271327,7.079159349410038,7.079051379390678,7.078425960635953
7.08698761725765,7.086423999617501,7.0861993038738955,7.085829450270567,7.085892796057363,7.0857052702870655,7.086308947416324,7.086725955678356,7.0861817185009555,7.0865338272570995,7.086211456463995,7.086484777961655,7.085968637355111,7.085809107701823,7.086030305935176,7.085733346278588,7.085953244428673,7.085701984043357,7.085209477880609,7.0857228540150565,7.085618472138322,7.084994193895266
7.093555808014909,7.092990091093785,7.092768162729692,7.092400503788468,7.092464314704238,7.092277403209987,7.092879911920398,7.093293609425806,7.092752092645379,7.093102019739451,7.092779419228907,7.09305296463411,7.092540203365579,7.092380279046795,7.092602247054716,7.092305139619197,7.092521579278527,7.092266614807398,7.091774755518758,7.092288877140558,7.092188069260654,7.091564933945492
7.10012651057513,7.099558703483795,7.099339531310352,7.098974058950145,7.09903833076302,7.098852041135294,7.099453378205342,7.099863773032156,7.099324978066109,7.09967272690886,7.099349894789389,7.099623665587831,7.0991142681911255,7.098953949822735,7.099176681704324,7.098879435617153,7.0990924263809125,7.098833771185081,7.098342559794148,7.098857418546169,7.098760170540169,7.098138180558012
7.106699724706626,7.106129836540367,7.105913409387605,7.105550115538782,7.105614844026409,7.105429183835322,7.106029346054782,7.1064364462699885,7.105900374528146,7.106245948527718,7.105922882912092,7.1061968805872215,7.105690831619252,7.10553011981359,7.10575360968265,7.105456234044254,7.105665785502881,7.105403452930428,7.104912890453787,7.1054284779915164,7.105334775759365,7.104713933504202
7.1132754501777065,7.112703490016343,7.112489796733181,7.112128673337565,7.112193854287103,7.112008831082407,7.112607815252342,7.113011628911879,7.112478281796491,7.112821684358417,7.112498383363664,7.112772609396681,7.112269893437455,7.112108788803308,7.11233303078834,7.112035534672294,7.112241656411481,7.111975659797454,7.111485747244675,7.112002055236226,7.11191188470074,7.111292192555442
7.119853686756684,7.119279663664563,7.1190686931188125,7.118709732129676,7.118775361337802,7.118590982648886,7.1191887855816445,7.119589320730406,7.119058699636142,7.119399934163345,7.119076395910753,7.119350851780614,7.118851453433232,7.118689956575835,7.118914944820044,7.118617337273067,7.118820038873769,7.118550391540182,7.11806112991382,7.118578150039923,7.118491497146787,7.1178729574831126
7.126434434211869,7.125858357237866,7.125650098316233,7.125293291698303,7.125359364971204,7.1251756383070965,7.125772256826316,7.126169521498149,7.125641627812099,7.125980697704892,7.125656920320007,7.125931607503424,7.125435511394082,7.125273622915116,7.125499351576407,7.1252016416183706,7.125400932656791,7.125127647912632,7.124639038208223,7.125156762162235,7.125073612880007,7.1244562280585875
7.133017692311576,7.132439570489091,7.132234012097171,7.1318793518266315,7.131945864980008,7.131762797829374,7.132358228769982,7.132752230987682,7.132227066089364,7.132563974745449,7.132239956358076,7.132514876329512,7.132022067107504,7.131859787605099,7.132086250856078,7.131788447479999,7.131984337527603,7.131707428668821,7.131219471874891,7.131737891362787,7.131658231682895,7.131042004053249
7.139603460824113,7.139023303171077,7.1388204342333585,7.138467912297846,7.138534861156912,7.138352460988054,7.138946701196264,7.139337448971589,7.138815014232933,7.139149765047407,7.138825503791606,7.139100658023281,7.138611120360993,7.138448450429731,7.138675642457705,7.138377754629747,7.138570253253256,7.138289733562768,7.137802430660824,7.138321537401208,7.138245353337948,7.137630285238474
7.1461917395177945,7.145609555036665,7.145409364496529,7.14505897289513,7.145126353294617,7.144944627555475,7.145537673888789,7.145925175222442,7.14540547200781,7.145738068373155,7.1454135623872475,7.1456889523491345,7.145202670942052,7.145039611172958,7.145267526179933,7.144969562839411,7.1451586796008,7.144874562348497,7.144387914313029,7.1449077000371215,7.144834977627663,7.144221071385641
7.15278252816093,7.152198325838696,7.152000802658413,7.15165253340167,7.15172034118582,7.15153929730397,7.152131146631181,7.152515409512823,7.151998439178992,7.152328884485082,7.152004131911648,7.152279759071474,7.151796718638177,7.151633269618727,7.151861901821414,7.151563871880787,7.15174961633729,7.1514619147800245,7.150975922578508,7.151496379030155,7.151427104334537,7.150814362266131
7.159375826521832,7.158789615330007,7.15859474849074,7.158248593600651,7.158316824623221,7.15813647000588,7.158727119207063,7.159108151615308,7.158593915511481,7.15892221314558,7.158597212131455,7.158873077954702,7.158393263236864,7.158229425550982,7.158458769180793,7.1581606815256675,7.158343063229773,7.158051790611368,7.1575664552042655,7.158087574139935,7.158021733241065,7.157410157651318
7.165971634368814,7.16538342326344,7.165191201765245,7.16484715327526,7.164915803399518,7.1647361454335385,7.165325591400062,7.1657034013024745,7.165191900770276,7.165518054117038,7.165192802813318,7.165468908763222,7.164992304525613,7.164828078753675,7.165058128056718,7.16475999154585,7.164939020045304,7.16464418959655,7.164159511937306,7.164681285126085,7.164618864129747,7.164008457312585
7.172569951470185,7.1719797493918325,7.171790162253657,7.171448212208681,7.17151727730741,7.171338323359282,7.171926562993801,7.172301158346902,7.171792394720377,7.172116407161846,7.1717909037238865,7.172067251261434,7.171593842291924,7.171429229010749,7.171659978247838,7.171361801713129,7.171537486550934,7.17123911148959,7.170755092524631,7.171277511748236,7.171218496783079,7.170609261021307
7.179170777594257,7.178578593468026,7.178391629727708,7.178051770184098,7.178121246139597,7.1779430035554475,7.178530033771905,7.178901422521167,7.178395397126786,7.178717272042397,7.1783915146298085,7.178668105213744,7.178197876323294,7.178032876106149,7.178264319552799,7.1779661117993,7.178138462513712,7.1778365560445065,7.177353196713249,7.177876253766011,7.177820630983556,7.177212568548864
7.185774112509341,7.185179955244857,7.184995603959129,7.184657826984696,7.184727709688776,7.184550185794371,7.185136003517998,7.18550419359785,7.185000907754499,7.185320648521077,7.18499463529773,7.185271470384552,7.18480440640722,7.184639019823826,7.18487115177025,7.184572921576158,7.184741947700695,7.184436523015318,7.183953824250161,7.184477510939038,7.184425266513677,7.1838183796666355
7.192379955983751,7.19178383447517,7.191602084719653,7.191266382393661,7.191336667747647,7.19115986984839,7.1917444720157055,7.192109471349525,7.1916089263685175,7.191926536360277,7.191600265494301,7.191877346538262,7.191413432331199,7.191247659947722,7.191480474698837,7.191182230815498,7.191347941878929,7.191039012156047,7.190556974882371,7.191081283026941,7.191032403155939,7.190426694145997
7.198988307785797,7.1983902309118015,7.19821107178101,7.19787743619418,7.19794812010891,7.19777205548984,7.198355439048651,7.198717255548773,7.1982194527338415,7.198534935322391,7.198208404986171,7.198485733439277,7.198024953882732,7.197858796261788,7.198092288137208,7.197794039289118,7.197956444815469,7.19764402322071,7.197162648356884,7.197687569789348,7.197642040692836,7.197037511758332
7.20559916768379,7.204999144307592,7.204822564914931,7.204490988169436,7.204562066565263,7.2043867424910575,7.2049689044004595,7.205327545968171,7.204832486615472,7.205145845169804,7.204819053539987,7.2050966308519975,7.2046389708493175,7.20447242854997,7.204706591884012,7.204408346768809,7.204567456277367,7.204251555963328,7.203770844420702,7.204296370985886,7.204254178906869,7.203650832275014
7.212212535446043,7.211610574415381,7.21143656389315,7.2111070381026146,7.211178506909403,7.211003930624378,7.211584867854756,7.211940342380297,7.211448027778409,7.2117592656649085,7.211432210922397,7.211710038540828,7.211255483018451,7.21108855659621,7.211323385737896,7.21102515302637,7.211180976031672,7.21086161013792,7.21038156282083,7.21090768637618,7.210868817580532,7.210266655467424
7.218828410840867,7.218224520988008,7.218053068487397,7.217725585776901,7.217797440934031,7.217623619662141,7.218203329195164,7.218555644557729,7.218066075987651,7.2183751965700935,7.218047876900052,7.218325956270171,7.217874490177634,7.217707180184459,7.217942669497509,7.217644457833594,7.217797003845439,7.217474185498507,7.216994803304273,7.217521515719856,7.21748595649632,7.21688498110694
7.225446793636572,7.224840983778313,7.224672078469404,7.22434663097548,7.224418868431845,7.224245809376679,7.224824288205308,7.225173452273044,7.224686631008198,7.224993637647752,7.2246660512395975,7.224944383804426,7.224495992114361,7.224328299098663,7.224564442961496,7.224266260962277,7.224415539485716,7.224089281799108,7.223610565618034,7.2241378587765395,7.224105595436736,7.22350580896494
7.232067683601474,7.231459962539136,7.231293593610902,7.230970173481538,7.231042789195544,7.230870499540331,7.231447744668815,7.231793765298822,7.231309692605051,7.231614588660271,7.231286733707683,7.2315653209079995,7.2311199886161335,7.2309519131227695,7.231188705928507,7.230890562184214,7.2310365827195575,7.2307068987937395,7.230228849509116,7.23075671530586,7.2307277341842715,7.230129138812805
7.23869108050388,7.2380814570233145,7.237917613683621,7.237596213078259,7.237669203017829,7.2374976899254335,7.238073698369306,7.238416583407639,7.2379352605432095,7.238238049370042,7.237909924070957,7.2381887673452905,7.237746479470449,7.237578022040721,7.237815458197187,7.237517361271203,7.237660133314015,7.237327036236424,7.236849654724525,7.237378085067442,7.237352372521426,7.236754970421909
7.245316984112105,7.2447054669836914,7.244544138459295,7.244224749548829,7.244298109691394,7.24412738030432,7.244702149090408,7.245041906372074,7.2445633345876725,7.244864019539455,7.244535622096067,7.244814722880706,7.244375464464802,7.244206625636467,7.244444699566187,7.244146657995035,7.244286191036137,7.243949693881182,7.243472981011263,7.24400196782091,7.243979510230695,7.243383303563634
7.251945394194457,7.251331992173104,7.251173167709654,7.250855782676432,7.250929509008942,7.250759570449331,7.2513330966157445,7.251669733964704,7.251193914503441,7.2514924989309,7.2511638275496635,7.251443187278645,7.251006943386696,7.250837723693956,7.251076429834153,7.250778452127507,7.25091475565298,7.250574871482029,7.250098828116334,7.250628363325894,7.250609147094576,7.250014138009359
